,frequency,gain,plant,distance
1818,1939239399.9999998,-54.87847,aloevera,20
1819,1940306033.3333333,-54.85742,aloevera,20
1820,1941372666.6666665,-54.83637,aloevera,20
1821,1942439299.9999998,-54.87856,aloevera,20
1822,1943505933.3333333,-54.92075,aloevera,20
1823,1944572566.6666665,-54.96293,aloevera,20
1824,1945639199.9999998,-55.00512,aloevera,20
1825,1946705833.3333333,-55.04731,aloevera,20
1826,1947772466.6666665,-55.10586,aloevera,20
1827,1948839099.9999998,-55.16441,aloevera,20
1828,1949905733.3333333,-55.22295,aloevera,20
1829,1950972366.6666665,-55.2815,aloevera,20
1830,1952038999.9999998,-55.34004,aloevera,20
1831,1953105633.3333333,-55.3017,aloevera,20
1832,1954172266.6666665,-55.26336,aloevera,20
1833,1955238899.9999998,-55.22502,aloevera,20
1834,1956305533.3333333,-55.18668,aloevera,20
1835,1957372166.6666665,-55.14833,aloevera,20
1836,1958438799.9999998,-55.19221,aloevera,20
1837,1959505433.3333333,-55.23609,aloevera,20
1838,1960572066.6666665,-55.27996,aloevera,20
1839,1961638699.9999998,-55.32384,aloevera,20
1840,1962705333.3333333,-55.36772,aloevera,20
1841,1963771966.6666665,-55.31431,aloevera,20
1842,1964838599.9999998,-55.26089,aloevera,20
1843,1965905233.3333333,-55.20748,aloevera,20
1844,1966971866.6666665,-55.15407,aloevera,20
1845,1968038499.9999998,-55.10065,aloevera,20
1846,1969105133.3333333,-55.21265,aloevera,20
1847,1970171766.6666665,-55.32465,aloevera,20
1848,1971238399.9999998,-55.43665,aloevera,20
1849,1972305033.3333333,-55.54865,aloevera,20
1850,1973371666.6666665,-55.66064,aloevera,20
1851,1974438299.9999998,-55.47982,aloevera,20
1852,1975504933.3333333,-55.299,aloevera,20
1853,1976571566.6666665,-55.11818,aloevera,20
1854,1977638199.9999998,-54.93736,aloevera,20
1855,1978704833.3333333,-54.75655,aloevera,20
1856,1979771466.6666665,-54.81158,aloevera,20
1857,1980838099.9999998,-54.86661,aloevera,20
1858,1981904733.3333333,-54.92164,aloevera,20
1859,1982971366.6666665,-54.97667,aloevera,20
1860,1984037999.9999998,-55.0317,aloevera,20
1861,1985104633.3333333,-54.95555,aloevera,20
1862,1986171266.6666665,-54.8794,aloevera,20
1863,1987237899.9999998,-54.80325,aloevera,20
1864,1988304533.3333333,-54.7271,aloevera,20
1865,1989371166.6666665,-54.65096,aloevera,20
1866,1990437799.9999998,-54.57846,aloevera,20
1867,1991504433.3333333,-54.50597,aloevera,20
1868,1992571066.6666665,-54.43347,aloevera,20
1869,1993637699.9999998,-54.36098,aloevera,20
1870,1994704333.3333333,-54.28848,aloevera,20
1871,1995770966.6666665,-54.37342,aloevera,20
1872,1996837599.9999998,-54.45837,aloevera,20
1873,1997904233.3333333,-54.54331,aloevera,20
1874,1998970866.6666665,-54.62826,aloevera,20
1875,2000037499.9999998,-54.71321,aloevera,20
1876,2001104133.3333333,-54.53924,aloevera,20
1877,2002170766.6666665,-54.36526,aloevera,20
1878,2003237399.9999998,-54.19129,aloevera,20
1879,2004304033.3333333,-54.01732,aloevera,20
1880,2005370666.6666665,-53.84334,aloevera,20
1881,2006437299.9999998,-53.85321,aloevera,20
1882,2007503933.3333333,-53.86308,aloevera,20
1883,2008570566.6666665,-53.87296,aloevera,20
1884,2009637199.9999998,-53.88283,aloevera,20
1885,2010703833.3333333,-53.8927,aloevera,20
1886,2011770466.6666665,-53.95353,aloevera,20
1887,2012837099.9999998,-54.01436,aloevera,20
1888,2013903733.3333333,-54.07519,aloevera,20
1889,2014970366.6666665,-54.13602,aloevera,20
1890,2016036999.9999998,-54.19685,aloevera,20
1891,2017103633.3333333,-54.21589,aloevera,20
1892,2018170266.6666665,-54.23492,aloevera,20
1893,2019236899.9999998,-54.25396,aloevera,20
1894,2020303533.3333333,-54.27299,aloevera,20
1895,2021370166.6666665,-54.29202,aloevera,20
1896,2022436799.9999998,-54.1155,aloevera,20
1897,2023503433.3333333,-53.93897,aloevera,20
1898,2024570066.6666665,-53.76245,aloevera,20
1899,2025636699.9999998,-53.58592,aloevera,20
1900,2026703333.3333333,-53.4094,aloevera,20
1901,2027769966.6666665,-53.58081,aloevera,20
1902,2028836599.9999998,-53.75222,aloevera,20
1903,2029903233.3333333,-53.92363,aloevera,20
1904,2030969866.6666665,-54.09504,aloevera,20
1905,2032036499.9999998,-54.26645,aloevera,20
1906,2033103133.3333333,-54.2569,aloevera,20
1907,2034169766.6666665,-54.24735,aloevera,20
1908,2035236399.9999998,-54.2378,aloevera,20
1909,2036303033.3333333,-54.22824,aloevera,20
1910,2037369666.6666665,-54.2187,aloevera,20
1911,2038436299.9999998,-54.15588,aloevera,20
1912,2039502933.3333333,-54.09306,aloevera,20
1913,2040569566.6666665,-54.03024,aloevera,20
1914,2041636199.9999998,-53.96742,aloevera,20
1915,2042702833.3333333,-53.90459,aloevera,20
1916,2043769466.6666665,-53.96465,aloevera,20
1917,2044836099.9999998,-54.0247,aloevera,20
1918,2045902733.3333333,-54.08475,aloevera,20
1919,2046969366.6666665,-54.1448,aloevera,20
1920,2048035999.9999998,-54.20486,aloevera,20
1921,2049102633.3333333,-54.2145,aloevera,20
1922,2050169266.6666665,-54.22414,aloevera,20
1923,2051235899.9999998,-54.23379,aloevera,20
1924,2052302533.3333333,-54.24343,aloevera,20
1925,2053369166.6666665,-54.25308,aloevera,20
1926,2054435799.9999998,-54.31448,aloevera,20
1927,2055502433.3333333,-54.37589,aloevera,20
1928,2056569066.6666665,-54.43729,aloevera,20
1929,2057635699.9999998,-54.49869,aloevera,20
1930,2058702333.3333333,-54.56009,aloevera,20
1931,2059768966.6666665,-54.56046,aloevera,20
1932,2060835599.9999998,-54.56082,aloevera,20
1933,2061902233.3333333,-54.56119,aloevera,20
1934,2062968866.6666665,-54.56155,aloevera,20
1935,2064035499.9999998,-54.56192,aloevera,20
1936,2065102133.3333333,-54.49798,aloevera,20
1937,2066168766.6666665,-54.43405,aloevera,20
1938,2067235399.9999998,-54.37011,aloevera,20
1939,2068302033.3333333,-54.30618,aloevera,20
1940,2069368666.6666665,-54.24225,aloevera,20
1941,2070435299.9999998,-54.4012,aloevera,20
1942,2071501933.3333333,-54.56015,aloevera,20
1943,2072568566.6666665,-54.7191,aloevera,20
1944,2073635199.9999998,-54.87805,aloevera,20
1945,2074701833.3333333,-55.03699,aloevera,20
1946,2075768466.6666665,-55.0185,aloevera,20
1947,2076835099.9999998,-55.00001,aloevera,20
1948,2077901733.3333333,-54.98151,aloevera,20
1949,2078968366.6666665,-54.96302,aloevera,20
1950,2080034999.9999998,-54.94453,aloevera,20
1951,2081101633.3333333,-55.07973,aloevera,20
1952,2082168266.6666665,-55.21494,aloevera,20
1953,2083234899.9999998,-55.35015,aloevera,20
1954,2084301533.3333333,-55.48536,aloevera,20
1955,2085368166.6666665,-55.62057,aloevera,20
1956,2086434799.9999998,-55.6233,aloevera,20
1957,2087501433.3333333,-55.62602,aloevera,20
1958,2088568066.6666665,-55.62875,aloevera,20
1959,2089634699.9999998,-55.63147,aloevera,20
1960,2090701333.3333333,-55.63419,aloevera,20
1961,2091767966.6666665,-55.59689,aloevera,20
1962,2092834599.9999998,-55.55959,aloevera,20
1963,2093901233.3333333,-55.52229,aloevera,20
1964,2094967866.6666665,-55.48499,aloevera,20
1965,2096034499.9999998,-55.44769,aloevera,20
1966,2097101133.3333333,-55.20759,aloevera,20
1967,2098167766.6666665,-54.9675,aloevera,20
1968,2099234399.9999998,-54.72741,aloevera,20
1969,2100301033.3333333,-54.48731,aloevera,20
1970,2101367666.6666665,-54.24722,aloevera,20
1971,2102434299.9999998,-54.58216,aloevera,20
1972,2103500933.3333333,-54.91711,aloevera,20
1973,2104567566.6666665,-55.25205,aloevera,20
1974,2105634199.9999998,-55.58699,aloevera,20
1975,2106700833.3333333,-55.92193,aloevera,20
1976,2107767466.6666665,-55.9637,aloevera,20
1977,2108834099.9999998,-56.00547,aloevera,20
1978,2109900733.3333333,-56.04725,aloevera,20
1979,2110967366.6666665,-56.08902,aloevera,20
1980,2112033999.9999998,-56.13078,aloevera,20
1981,2113100633.3333333,-56.13496,aloevera,20
1982,2114167266.6666665,-56.13914,aloevera,20
1983,2115233899.9999998,-56.14331,aloevera,20
1984,2116300533.3333333,-56.14749,aloevera,20
1985,2117367166.6666665,-56.15168,aloevera,20
1986,2118433799.9999998,-56.16475,aloevera,20
1987,2119500433.3333333,-56.17782,aloevera,20
1988,2120567066.6666665,-56.1909,aloevera,20
1989,2121633699.9999998,-56.20397,aloevera,20
1990,2122700333.3333333,-56.21704,aloevera,20
1991,2123766966.6666665,-56.21459,aloevera,20
1992,2124833599.9999998,-56.21214,aloevera,20
1993,2125900233.3333333,-56.20969,aloevera,20
1994,2126966866.6666665,-56.20724,aloevera,20
1995,2128033499.9999998,-56.2048,aloevera,20
1996,2129100133.3333333,-56.11716,aloevera,20
1997,2130166766.6666665,-56.02951,aloevera,20
1998,2131233399.9999998,-55.94187,aloevera,20
1999,2132300033.3333333,-55.85423,aloevera,20
2000,2133366666.6666665,-55.76659,aloevera,20
2001,2134433299.9999998,-55.8988,aloevera,20
2002,2135499933.3333333,-56.031,aloevera,20
2003,2136566566.6666665,-56.1632,aloevera,20
2004,2137633199.9999998,-56.2954,aloevera,20
2005,2138699833.3333333,-56.4276,aloevera,20
2006,2139766466.6666665,-56.41586,aloevera,20
2007,2140833099.9999998,-56.40412,aloevera,20
2008,2141899733.3333333,-56.39238,aloevera,20
2009,2142966366.6666665,-56.38065,aloevera,20
2010,2144032999.9999998,-56.3689,aloevera,20
2011,2145099633.3333333,-56.23663,aloevera,20
2012,2146166266.6666665,-56.10437,aloevera,20
2013,2147232899.9999998,-55.9721,aloevera,20
2014,2148299533.333333,-55.83983,aloevera,20
2015,2149366166.6666665,-55.70756,aloevera,20
2016,2150432800.0,-55.89989,aloevera,20
2017,2151499433.333333,-56.09222,aloevera,20
2018,2152566066.6666665,-56.28455,aloevera,20
2019,2153632700.0,-56.47688,aloevera,20
2020,2154699333.333333,-56.6692,aloevera,20
2021,2155765966.6666665,-56.7614,aloevera,20
2022,2156832600.0,-56.8536,aloevera,20
2023,2157899233.333333,-56.94579,aloevera,20
2024,2158965866.6666665,-57.03799,aloevera,20
2025,2160032500.0,-57.13018,aloevera,20
2026,2161099133.333333,-57.08645,aloevera,20
2027,2162165766.6666665,-57.04272,aloevera,20
2028,2163232400.0,-56.999,aloevera,20
2029,2164299033.333333,-56.95527,aloevera,20
2030,2165365666.6666665,-56.91155,aloevera,20
2031,2166432300.0,-56.8777,aloevera,20
2032,2167498933.333333,-56.84385,aloevera,20
2033,2168565566.6666665,-56.80999,aloevera,20
2034,2169632200.0,-56.77614,aloevera,20
2035,2170698833.333333,-56.74229,aloevera,20
2036,2171765466.6666665,-56.76299,aloevera,20
2037,2172832100.0,-56.78369,aloevera,20
2038,2173898733.333333,-56.80439,aloevera,20
2039,2174965366.6666665,-56.82509,aloevera,20
2040,2176032000.0,-56.84579,aloevera,20
2041,2177098633.333333,-56.71174,aloevera,20
2042,2178165266.6666665,-56.5777,aloevera,20
2043,2179231900.0,-56.44365,aloevera,20
2044,2180298533.333333,-56.30961,aloevera,20
2045,2181365166.6666665,-56.17557,aloevera,20
2046,2182431800.0,-56.33006,aloevera,20
2047,2183498433.333333,-56.48454,aloevera,20
2048,2184565066.6666665,-56.63903,aloevera,20
2049,2185631700.0,-56.79352,aloevera,20
2050,2186698333.333333,-56.94801,aloevera,20
2051,2187764966.6666665,-56.8926,aloevera,20
2052,2188831600.0,-56.83718,aloevera,20
2053,2189898233.333333,-56.78176,aloevera,20
2054,2190964866.6666665,-56.72635,aloevera,20
2055,2192031500.0,-56.67093,aloevera,20
2056,2193098133.333333,-56.54853,aloevera,20
2057,2194164766.6666665,-56.42613,aloevera,20
2058,2195231400.0,-56.30373,aloevera,20
2059,2196298033.333333,-56.18133,aloevera,20
2060,2197364666.6666665,-56.05894,aloevera,20
2061,2198431300.0,-56.12172,aloevera,20
2062,2199497933.333333,-56.18451,aloevera,20
2063,2200564566.6666665,-56.2473,aloevera,20
2064,2201631200.0,-56.31008,aloevera,20
2065,2202697833.333333,-56.37288,aloevera,20
2066,2203764466.6666665,-56.32696,aloevera,20
2067,2204831100.0,-56.28105,aloevera,20
2068,2205897733.333333,-56.23513,aloevera,20
2069,2206964366.6666665,-56.18922,aloevera,20
2070,2208031000.0,-56.14331,aloevera,20
2071,2209097633.333333,-56.046,aloevera,20
2072,2210164266.6666665,-55.94868,aloevera,20
2073,2211230900.0,-55.85137,aloevera,20
2074,2212297533.333333,-55.75406,aloevera,20
2075,2213364166.6666665,-55.65674,aloevera,20
2076,2214430800.0,-55.69229,aloevera,20
2077,2215497433.333333,-55.72784,aloevera,20
2078,2216564066.6666665,-55.76339,aloevera,20
2079,2217630700.0,-55.79893,aloevera,20
2080,2218697333.333333,-55.83449,aloevera,20
2081,2219763966.6666665,-55.87206,aloevera,20
2082,2220830600.0,-55.90962,aloevera,20
2083,2221897233.333333,-55.94719,aloevera,20
2084,2222963866.6666665,-55.98476,aloevera,20
2085,2224030500.0,-56.02233,aloevera,20
2086,2225097133.333333,-56.08879,aloevera,20
2087,2226163766.6666665,-56.15524,aloevera,20
2088,2227230400.0,-56.2217,aloevera,20
2089,2228297033.333333,-56.28815,aloevera,20
2090,2229363666.6666665,-56.35462,aloevera,20
2091,2230430300.0,-56.31902,aloevera,20
2092,2231496933.333333,-56.28342,aloevera,20
2093,2232563566.6666665,-56.24782,aloevera,20
2094,2233630200.0,-56.21222,aloevera,20
2095,2234696833.333333,-56.17663,aloevera,20
2096,2235763466.6666665,-56.12305,aloevera,20
2097,2236830100.0,-56.06948,aloevera,20
2098,2237896733.333333,-56.01591,aloevera,20
2099,2238963366.6666665,-55.96233,aloevera,20
2100,2240030000.0,-55.90876,aloevera,20
2101,2241096633.333333,-55.93903,aloevera,20
2102,2242163266.6666665,-55.96929,aloevera,20
2103,2243229900.0,-55.99956,aloevera,20
2104,2244296533.333333,-56.02982,aloevera,20
2105,2245363166.6666665,-56.0601,aloevera,20
2106,2246429800.0,-55.95149,aloevera,20
2107,2247496433.333333,-55.84288,aloevera,20
2108,2248563066.6666665,-55.73427,aloevera,20
2109,2249629700.0,-55.62566,aloevera,20
2110,2250696333.333333,-55.51706,aloevera,20
2111,2251762966.6666665,-55.41153,aloevera,20
2112,2252829600.0,-55.306,aloevera,20
2113,2253896233.333333,-55.20047,aloevera,20
2114,2254962866.6666665,-55.09494,aloevera,20
2115,2256029500.0,-54.9894,aloevera,20
2116,2257096133.333333,-54.93746,aloevera,20
2117,2258162766.6666665,-54.88551,aloevera,20
2118,2259229400.0,-54.83357,aloevera,20
2119,2260296033.333333,-54.78162,aloevera,20
2120,2261362666.6666665,-54.72968,aloevera,20
2121,2262429300.0,-54.64593,aloevera,20
2122,2263495933.333333,-54.56217,aloevera,20
2123,2264562566.6666665,-54.47842,aloevera,20
2124,2265629200.0,-54.39466,aloevera,20
2125,2266695833.333333,-54.31091,aloevera,20
2126,2267762466.6666665,-54.34157,aloevera,20
2127,2268829100.0,-54.37224,aloevera,20
2128,2269895733.333333,-54.4029,aloevera,20
2129,2270962366.6666665,-54.43357,aloevera,20
2130,2272029000.0,-54.46423,aloevera,20
2131,2273095633.333333,-54.6856,aloevera,20
2132,2274162266.6666665,-54.90696,aloevera,20
2133,2275228900.0,-55.12832,aloevera,20
2134,2276295533.333333,-55.34969,aloevera,20
2135,2277362166.6666665,-55.57106,aloevera,20
2136,2278428800.0,-55.53957,aloevera,20
2137,2279495433.333333,-55.50808,aloevera,20
2138,2280562066.6666665,-55.47659,aloevera,20
2139,2281628700.0,-55.4451,aloevera,20
2140,2282695333.333333,-55.41361,aloevera,20
2141,2283761966.6666665,-55.29911,aloevera,20
2142,2284828600.0,-55.18461,aloevera,20
2143,2285895233.333333,-55.07011,aloevera,20
2144,2286961866.6666665,-54.9556,aloevera,20
2145,2288028500.0,-54.8411,aloevera,20
2146,2289095133.333333,-54.9529,aloevera,20
2147,2290161766.6666665,-55.06469,aloevera,20
2148,2291228400.0,-55.17649,aloevera,20
2149,2292295033.333333,-55.28829,aloevera,20
2150,2293361666.6666665,-55.40009,aloevera,20
2151,2294428300.0,-55.27972,aloevera,20
2152,2295494933.333333,-55.15936,aloevera,20
2153,2296561566.6666665,-55.03899,aloevera,20
2154,2297628200.0,-54.91862,aloevera,20
2155,2298694833.333333,-54.79826,aloevera,20
2156,2299761466.6666665,-54.97712,aloevera,20
2157,2300828100.0,-55.15597,aloevera,20
2158,2301894733.333333,-55.33483,aloevera,20
2159,2302961366.6666665,-55.51368,aloevera,20
2160,2304028000.0,-55.69254,aloevera,20
2161,2305094633.333333,-55.69899,aloevera,20
2162,2306161266.6666665,-55.70544,aloevera,20
2163,2307227900.0,-55.71189,aloevera,20
2164,2308294533.333333,-55.71834,aloevera,20
2165,2309361166.6666665,-55.7248,aloevera,20
2166,2310427800.0,-55.75808,aloevera,20
2167,2311494433.333333,-55.79137,aloevera,20
2168,2312561066.6666665,-55.82465,aloevera,20
2169,2313627700.0,-55.85793,aloevera,20
2170,2314694333.333333,-55.89122,aloevera,20
2171,2315760966.6666665,-55.98197,aloevera,20
2172,2316827600.0,-56.07273,aloevera,20
2173,2317894233.333333,-56.16348,aloevera,20
2174,2318960866.6666665,-56.25424,aloevera,20
2175,2320027500.0,-56.34499,aloevera,20
2176,2321094133.333333,-56.34383,aloevera,20
2177,2322160766.6666665,-56.34267,aloevera,20
2178,2323227400.0,-56.34151,aloevera,20
2179,2324294033.333333,-56.34035,aloevera,20
2180,2325360666.6666665,-56.33918,aloevera,20
2181,2326427300.0,-56.28868,aloevera,20
2182,2327493933.333333,-56.23819,aloevera,20
2183,2328560566.6666665,-56.18769,aloevera,20
2184,2329627200.0,-56.1372,aloevera,20
2185,2330693833.333333,-56.08671,aloevera,20
2186,2331760466.6666665,-56.32034,aloevera,20
2187,2332827100.0,-56.55397,aloevera,20
2188,2333893733.333333,-56.7876,aloevera,20
2189,2334960366.6666665,-57.02123,aloevera,20
2190,2336027000.0,-57.25486,aloevera,20
2191,2337093633.333333,-57.09668,aloevera,20
2192,2338160266.6666665,-56.9385,aloevera,20
2193,2339226900.0,-56.78032,aloevera,20
2194,2340293533.333333,-56.62214,aloevera,20
2195,2341360166.6666665,-56.46396,aloevera,20
2196,2342426800.0,-56.56242,aloevera,20
2197,2343493433.333333,-56.66087,aloevera,20
2198,2344560066.6666665,-56.75932,aloevera,20
2199,2345626700.0,-56.85778,aloevera,20
2200,2346693333.333333,-56.95623,aloevera,20
2201,2347759966.6666665,-56.94652,aloevera,20
2202,2348826600.0,-56.93681,aloevera,20
2203,2349893233.333333,-56.9271,aloevera,20
2204,2350959866.6666665,-56.9174,aloevera,20
2205,2352026500.0,-56.90769,aloevera,20
2206,2353093133.333333,-56.88323,aloevera,20
2207,2354159766.6666665,-56.85876,aloevera,20
2208,2355226400.0,-56.8343,aloevera,20
2209,2356293033.333333,-56.80984,aloevera,20
2210,2357359666.6666665,-56.78537,aloevera,20
2211,2358426300.0,-56.76975,aloevera,20
2212,2359492933.333333,-56.75414,aloevera,20
2213,2360559566.6666665,-56.73852,aloevera,20
2214,2361626200.0,-56.7229,aloevera,20
2215,2362692833.333333,-56.70728,aloevera,20
2216,2363759466.6666665,-56.83459,aloevera,20
2217,2364826100.0,-56.9619,aloevera,20
2218,2365892733.333333,-57.08921,aloevera,20
2219,2366959366.6666665,-57.21651,aloevera,20
2220,2368026000.0,-57.34383,aloevera,20
2221,2369092633.333333,-57.44384,aloevera,20
2222,2370159266.6666665,-57.54384,aloevera,20
2223,2371225900.0,-57.64385,aloevera,20
2224,2372292533.333333,-57.74385,aloevera,20
2225,2373359166.6666665,-57.84386,aloevera,20
2226,2374425800.0,-57.86605,aloevera,20
2227,2375492433.333333,-57.88824,aloevera,20
2228,2376559066.6666665,-57.91043,aloevera,20
2229,2377625700.0,-57.93262,aloevera,20
2230,2378692333.333333,-57.95482,aloevera,20
2231,2379758966.6666665,-58.05239,aloevera,20
2232,2380825600.0,-58.14997,aloevera,20
2233,2381892233.333333,-58.24754,aloevera,20
2234,2382958866.6666665,-58.34511,aloevera,20
2235,2384025500.0,-58.44269,aloevera,20
2236,2385092133.333333,-58.36113,aloevera,20
2237,2386158766.6666665,-58.27957,aloevera,20
2238,2387225400.0,-58.19801,aloevera,20
2239,2388292033.333333,-58.11646,aloevera,20
2240,2389358666.6666665,-58.03489,aloevera,20
2241,2390425300.0,-58.03355,aloevera,20
2242,2391491933.333333,-58.0322,aloevera,20
2243,2392558566.6666665,-58.03086,aloevera,20
2244,2393625200.0,-58.02952,aloevera,20
2245,2394691833.333333,-58.02818,aloevera,20
2246,2395758466.6666665,-57.98848,aloevera,20
2247,2396825100.0,-57.94879,aloevera,20
2248,2397891733.333333,-57.9091,aloevera,20
2249,2398958366.6666665,-57.86941,aloevera,20
2250,2400025000.0,-57.82972,aloevera,20
2251,2401091633.333333,-57.72269,aloevera,20
2252,2402158266.6666665,-57.61567,aloevera,20
2253,2403224900.0,-57.50864,aloevera,20
2254,2404291533.333333,-57.40162,aloevera,20
2255,2405358166.6666665,-57.2946,aloevera,20
2256,2406424800.0,-57.27693,aloevera,20
2257,2407491433.333333,-57.25925,aloevera,20
2258,2408558066.6666665,-57.24158,aloevera,20
2259,2409624700.0,-57.22391,aloevera,20
2260,2410691333.333333,-57.20624,aloevera,20
2261,2411757966.6666665,-57.27402,aloevera,20
2262,2412824600.0,-57.34181,aloevera,20
2263,2413891233.333333,-57.4096,aloevera,20
2264,2414957866.6666665,-57.47739,aloevera,20
2265,2416024500.0,-57.54517,aloevera,20
2266,2417091133.333333,-57.41045,aloevera,20
2267,2418157766.6666665,-57.27574,aloevera,20
2268,2419224400.0,-57.14103,aloevera,20
2269,2420291033.333333,-57.00632,aloevera,20
2270,2421357666.6666665,-56.87161,aloevera,20
2271,2422424300.0,-56.7672,aloevera,20
2272,2423490933.333333,-56.66279,aloevera,20
2273,2424557566.6666665,-56.55838,aloevera,20
2274,2425624200.0,-56.45396,aloevera,20
2275,2426690833.333333,-56.34956,aloevera,20
2276,2427757466.6666665,-56.3698,aloevera,20
2277,2428824100.0,-56.39003,aloevera,20
2278,2429890733.333333,-56.41027,aloevera,20
2279,2430957366.6666665,-56.43051,aloevera,20
2280,2432024000.0,-56.45075,aloevera,20
2281,2433090633.333333,-56.60016,aloevera,20
2282,2434157266.6666665,-56.74957,aloevera,20
2283,2435223900.0,-56.89898,aloevera,20
2284,2436290533.333333,-57.04839,aloevera,20
2285,2437357166.6666665,-57.1978,aloevera,20
2286,2438423800.0,-57.15481,aloevera,20
2287,2439490433.333333,-57.11183,aloevera,20
2288,2440557066.6666665,-57.06884,aloevera,20
2289,2441623700.0,-57.02586,aloevera,20
2290,2442690333.333333,-56.98288,aloevera,20
2291,2443756966.6666665,-56.96726,aloevera,20
2292,2444823600.0,-56.95165,aloevera,20
2293,2445890233.333333,-56.93604,aloevera,20
2294,2446956866.6666665,-56.92042,aloevera,20
2295,2448023500.0,-56.90481,aloevera,20
2296,2449090133.333333,-56.88519,aloevera,20
2297,2450156766.6666665,-56.86558,aloevera,20
2298,2451223400.0,-56.84596,aloevera,20
2299,2452290033.333333,-56.82635,aloevera,20
2300,2453356666.6666665,-56.80674,aloevera,20
2301,2454423300.0,-56.99086,aloevera,20
2302,2455489933.333333,-57.17498,aloevera,20
2303,2456556566.6666665,-57.3591,aloevera,20
2304,2457623200.0,-57.54322,aloevera,20
2305,2458689833.333333,-57.72733,aloevera,20
2306,2459756466.6666665,-57.78754,aloevera,20
2307,2460823100.0,-57.84774,aloevera,20
2308,2461889733.333333,-57.90794,aloevera,20
2309,2462956366.6666665,-57.96815,aloevera,20
2310,2464023000.0,-58.02835,aloevera,20
2311,2465089633.333333,-57.99874,aloevera,20
2312,2466156266.6666665,-57.96912,aloevera,20
2313,2467222900.0,-57.93951,aloevera,20
2314,2468289533.333333,-57.9099,aloevera,20
2315,2469356166.6666665,-57.88029,aloevera,20
2316,2470422800.0,-57.90015,aloevera,20
2317,2471489433.333333,-57.92001,aloevera,20
2318,2472556066.6666665,-57.93988,aloevera,20
2319,2473622700.0,-57.95974,aloevera,20
2320,2474689333.333333,-57.9796,aloevera,20
2321,2475755966.6666665,-58.10629,aloevera,20
2322,2476822600.0,-58.23297,aloevera,20
2323,2477889233.333333,-58.35966,aloevera,20
2324,2478955866.6666665,-58.48634,aloevera,20
2325,2480022500.0,-58.61303,aloevera,20
2326,2481089133.333333,-58.5865,aloevera,20
2327,2482155766.6666665,-58.55997,aloevera,20
2328,2483222400.0,-58.53344,aloevera,20
2329,2484289033.333333,-58.50692,aloevera,20
2330,2485355666.6666665,-58.48038,aloevera,20
2331,2486422300.0,-58.52504,aloevera,20
2332,2487488933.333333,-58.56969,aloevera,20
2333,2488555566.6666665,-58.61435,aloevera,20
2334,2489622200.0,-58.659,aloevera,20
2335,2490688833.333333,-58.70366,aloevera,20
2336,2491755466.6666665,-58.71962,aloevera,20
2337,2492822100.0,-58.73558,aloevera,20
2338,2493888733.333333,-58.75154,aloevera,20
2339,2494955366.6666665,-58.7675,aloevera,20
2340,2496022000.0,-58.78346,aloevera,20
2341,2497088633.333333,-58.8027,aloevera,20
2342,2498155266.6666665,-58.82195,aloevera,20
2343,2499221900.0,-58.84119,aloevera,20
2344,2500288533.333333,-58.86043,aloevera,20
2345,2501355166.6666665,-58.87968,aloevera,20
2346,2502421800.0,-58.71317,aloevera,20
2347,2503488433.333333,-58.54667,aloevera,20
2348,2504555066.6666665,-58.38017,aloevera,20
2349,2505621700.0,-58.21366,aloevera,20
2350,2506688333.333333,-58.04716,aloevera,20
2351,2507754966.6666665,-58.0236,aloevera,20
2352,2508821600.0,-58.00004,aloevera,20
2353,2509888233.333333,-57.97648,aloevera,20
2354,2510954866.6666665,-57.95292,aloevera,20
2355,2512021500.0,-57.92937,aloevera,20
2356,2513088133.333333,-58.30339,aloevera,20
2357,2514154766.6666665,-58.67741,aloevera,20
2358,2515221400.0,-59.05144,aloevera,20
2359,2516288033.333333,-59.42546,aloevera,20
2360,2517354666.6666665,-59.79948,aloevera,20
2361,2518421300.0,-59.70713,aloevera,20
2362,2519487933.333333,-59.61478,aloevera,20
2363,2520554566.6666665,-59.52242,aloevera,20
2364,2521621200.0,-59.43007,aloevera,20
2365,2522687833.333333,-59.33771,aloevera,20
2366,2523754466.6666665,-59.42905,aloevera,20
2367,2524821100.0,-59.52038,aloevera,20
2368,2525887733.333333,-59.61172,aloevera,20
2369,2526954366.6666665,-59.70305,aloevera,20
2370,2528021000.0,-59.79439,aloevera,20
2371,2529087633.333333,-59.69797,aloevera,20
2372,2530154266.6666665,-59.60154,aloevera,20
2373,2531220900.0,-59.50512,aloevera,20
2374,2532287533.333333,-59.4087,aloevera,20
2375,2533354166.6666665,-59.31227,aloevera,20
2376,2534420800.0,-59.26501,aloevera,20
2377,2535487433.333333,-59.21775,aloevera,20
2378,2536554066.6666665,-59.17049,aloevera,20
2379,2537620700.0,-59.12323,aloevera,20
2380,2538687333.333333,-59.07598,aloevera,20
2381,2539753966.6666665,-59.16494,aloevera,20
2382,2540820600.0,-59.2539,aloevera,20
2383,2541887233.333333,-59.34286,aloevera,20
2384,2542953866.6666665,-59.43183,aloevera,20
2385,2544020500.0,-59.5208,aloevera,20
2386,2545087133.333333,-59.32769,aloevera,20
2387,2546153766.6666665,-59.13457,aloevera,20
2388,2547220400.0,-58.94146,aloevera,20
2389,2548287033.333333,-58.74835,aloevera,20
2390,2549353666.6666665,-58.55524,aloevera,20
2391,2550420300.0,-58.84501,aloevera,20
